source,target,PCC,Rescaled_PCC
Ndrg4,Car8,0.43770948,0.00033153765
Ndrg4,Chchd2,0.38009065,4.5927577e-06
Ndrg4,Ckb,0.46501678,0.0009803734
Ndrg4,Cox4i1,0.3849809,8.388229e-06
Ndrg4,Cox5a,0.42550153,0.00018204119
Ndrg4,Cox6c,0.36823604,6.1953926e-07
Ndrg4,Cox7b,0.38601738,9.427477e-06
Ndrg4,Dner,0.43680874,0.00031812693
Ndrg4,Fam21,0.39502758,2.3028268e-05
Ndrg4,Fkbp3,0.4401932,0.00037071662
Ndrg4,Gabra1,0.42497247,0.00017699221
Ndrg4,Gad1,0.35117805,1.0789725e-11
Ndrg4,Gad2,0.3632262,1.7143064e-07
Ndrg4,Gnas,0.4112447,7.8817124e-05
Ndrg4,Hsp90aa1,0.3671639,4.8619535e-07
Ndrg4,Hsp90ab1,0.4280675,0.00020807885
Ndrg4,Ina,0.35116413,1.0288805e-11
Ndrg4,Itm2b,0.41788453,0.000118967946
Ndrg4,Ldhb,0.42578018,0.00018474355
Ndrg4,Map7d2,0.40086615,3.7502687e-05
Ndrg4,Mdh1,0.4082973,6.470541e-05
Ndrg4,Nap1l5,0.38259652,6.3245843e-06
Ndst3,Camk4,0.3589772,3.638406e-08
Ndst3,Malat1,0.35922384,4.0550415e-08
Ndufa1,Atp1b1,0.37524205,2.2742904e-06
Ndufa1,Atp5g3,0.38695022,1.0442759e-05
Ndufa1,Calm1,0.40743253,6.0950675e-05
Ndufa1,Cox4i1,0.38792244,1.1585956e-05
Ndufa1,Cox6c,0.3780363,3.4612206e-06
Ndufa1,Gnas,0.38204524,5.9074637e-06
Ndufa1,Hsp90ab1,0.3756844,2.437954e-06
Ndufa1,Mdh1,0.35998943,5.578421e-08
Ndufa1,Meg3,0.36189795,1.1226269e-07
Ndufa1,Nap1l5,0.35516626,3.9907304e-09
Ndufa10,Atp1b1,0.4510111,0.00058320735
Ndufa10,Atp5b,0.35998124,5.5601372e-08
Ndufa10,Atp5g3,0.4125486,8.574666e-05
Ndufa10,Atp5j,0.36903217,7.350228e-07
Ndufa10,Atp6v1a,0.35301733,4.643457e-10
Ndufa10,Calm1,0.42964736,0.00022544066
Ndufa10,Calm2,0.3803638,4.761799e-06
Ndufa10,Ckb,0.37552434,2.377745e-06
Ndufa10,Cox6c,0.36035725,6.446533e-08
Ndufa10,Cox7b,0.36813328,6.0569283e-07
Ndufa10,Fkbp3,0.3865173,9.96187e-06
Ndufa10,Gnas,0.41690895,0.00011227514
Ndufa10,Hsp90ab1,0.41062465,7.56735e-05
Ndufa10,Ldhb,0.39265758,1.8549475e-05
Ndufa10,Mdh1,0.3516339,3.9926534e-11
Ndufa10,Meg3,0.36370733,1.9776954e-07
Ndufa11,Atp1b1,0.39329675,1.968648e-05
Ndufa11,Atp5g3,0.40212503,4.1355386e-05
Ndufa11,Calm1,0.37609464,2.59748e-06
Ndufa11,Ckb,0.3535632,9.030362e-10
Ndufa11,Cox7b,0.39619333,2.5507263e-05
Ndufa11,Gnas,0.36592737,3.6051506e-07
Ndufa11,Hsp90ab1,0.3662088,3.8667832e-07
Ndufa11,Map7d2,0.36926296,7.713288e-07
Ndufa11,Nap1l5,0.3762829,2.6732541e-06
Ndufa12,Aldoc,0.35237074,1.769644e-10
Ndufa12,Atp1b1,0.4145367,9.717939e-05
Ndufa12,Atp5b,0.35248938,2.1513792e-10
Ndufa12,Calm1,0.40857983,6.5968874e-05
Ndufa12,Calm2,0.4086153,6.612879e-05
Ndufa12,Ckb,0.40122622,3.85759e-05
Ndufa12,Cox4i1,0.40010577,3.5310015e-05
Ndufa12,Cox7b,0.3731332,1.6043196e-06
Ndufa12,Fkbp3,0.3783002,3.5933904e-06
Ndufa12,Gnas,0.38387698,7.378458e-06
Ndufa12,Hsp90ab1,0.3735875,1.7340991e-06
Ndufa12,Mdh1,0.38154408,5.5464957e-06
Ndufa12,Nap1l5,0.36565557,3.365294e-07
Ndufa13,Actb,0.39269114,1.860791e-05
Ndufa13,Apoe,0.35806614,2.3714351e-08
Ndufa13,Atp1b1,0.35895723,3.6061422e-08
Ndufa13,Atp5a1,0.35614434,7.984522e-09
Ndufa13,Atp5b,0.38848114,1.2283967e-05
Ndufa13,Atp5g3,0.3613384,9.2588216e-08
Ndufa13,Atp5j,0.36614913,3.8101626e-07
Ndufa13,Calm1,0.44011012,0.00036935235
Ndufa13,Calm2,0.40128237,3.874531e-05
Ndufa13,Ckb,0.38799983,1.168083e-05
Ndufa13,Cox4i1,0.35839736,2.7856073e-08
Ndufa13,Cox6c,0.36090124,7.911351e-08
Ndufa13,Cox8a,0.35357264,9.126517e-10
Ndufa13,Dbi,0.36140358,9.473558e-08
Ndufa13,Gnas,0.36347842,1.8488583e-07
Ndufa13,Hsp90ab1,0.3535237,8.6366636e-10
Ndufa13,Itm2b,0.3850996,8.502665e-06
Ndufa13,Mdh1,0.36818448,6.1256264e-07
Ndufa13,Mt1,0.3515592,3.3109425e-11
Ndufa2,Actb,0.38409624,7.571338e-06
Ndufa2,Atp5g3,0.35635415,9.132242e-09
Ndufa2,Ckb,0.37393415,1.8383113e-06
Ndufa2,Cox4i1,0.4078773,6.286078e-05
Ndufa2,Gnas,0.35514367,3.9213868e-09
Ndufa2,Hsp90ab1,0.36115217,8.665335e-08
Ndufa3,Actb,0.36693767,4.610645e-07
Ndufa3,Atp1b1,0.3734646,1.6982463e-06
Ndufa3,Atp5g3,0.35379252,1.1589378e-09
Ndufa3,Calm1,0.36100796,8.225734e-08
Ndufa3,Ckb,0.37874708,3.825795e-06
Ndufa3,Cox4i1,0.36634883,4.002159e-07
Ndufa3,Cox6c,0.35344994,7.9359e-10
Ndufa3,Cox7b,0.36605337,3.7205956e-07
Ndufa3,Cox8a,0.35631084,8.8858325e-09
Ndufa3,Gnas,0.3516465,4.1173082e-11
Ndufa3,Hsp90ab1,0.37375128,1.78277e-06
Ndufa3,Mdh1,0.36175078,1.06810646e-07
Ndufa4,2010107E04Rik,0.3635421,1.8840512e-07
Ndufa4,Actb,0.40980005,7.1639595e-05
Ndufa4,Aldoa,0.359611,4.7799446e-08
Ndufa4,Aldoc,0.4129844,8.816147e-05
Ndufa4,Ank2,0.3582871,2.6421493e-08
Ndufa4,Apoe,0.36798444,5.8605076e-07
Ndufa4,App,0.36370698,1.9774886e-07
Ndufa4,Arhgap5,0.4043484,4.8875812e-05
Ndufa4,Arl6ip1,0.3568762,1.2523933e-08
Ndufa4,Atp1b1,0.4994167,0.00279218
Ndufa4,Atp2a2,0.38519788,8.598305e-06
Ndufa4,Atp2b2,0.3733912,1.6770962e-06
Ndufa4,Atp5a1,0.39720857,2.7824683e-05
Ndufa4,Atp5b,0.4325948,0.00026071005
Ndufa4,Atp5c1,0.37182298,1.2705843e-06
Ndufa4,Atp5f1,0.42772952,0.00020449878
Ndufa4,Atp5g3,0.46775553,0.0010771393
Ndufa4,Atp5h,0.36740667,5.1429186e-07
Ndufa4,Atp5j,0.43731928,0.00032567716
Ndufa4,Atp5j2,0.38542342,8.820822e-06
Ndufa4,Atp6v1a,0.40075716,3.7182297e-05
Ndufa4,Atpif1,0.36575893,3.4550453e-07
Ndufa4,Calb1,0.35963774,4.833348e-08
Ndufa4,Calm1,0.56179684,0.011272612
Ndufa4,Calm2,0.4719236,0.0012379347
Ndufa4,Calm3,0.37808868,3.4871646e-06
Ndufa4,Car8,0.3588428,3.4253507e-08
Ndufa4,Cdc42,0.38663536,1.0091341e-05
Ndufa4,Chchd10,0.39805052,2.9863393e-05
Ndufa4,Chchd2,0.38594466,9.351573e-06
Ndufa4,Chgb,0.35870644,3.218927e-08
Ndufa4,Ckb,0.5127697,0.0039322483
Ndufa4,Cox4i1,0.4697082,0.001150383
Ndufa4,Cox5a,0.41330105,8.9947775e-05
Ndufa4,Cox5b,0.366697,4.3541402e-07
Ndufa4,Cox6a1,0.37678796,2.8847328e-06
Ndufa4,Cox6b1,0.4056504,5.3730415e-05
Ndufa4,Cox6c,0.4624156,0.0008946501
Ndufa4,Cox7a2,0.4443676,0.00044426107
Ndufa4,Cox7b,0.46487185,0.0009754414
Ndufa4,Cox8a,0.43117654,0.00024325904
Ndufa4,Cpe,0.37327203,1.6431766e-06
Ndufa4,Csnk1a1,0.37070307,1.029168e-06
Ndufa4,Cst3,0.3524815,2.1243102e-10
Ndufa4,Dbi,0.3944359,2.1841537e-05
Ndufa4,Dynll2,0.42155102,0.00014682842
Ndufa4,Dynlrb1,0.35869423,3.2008952e-08
Ndufa4,Fkbp3,0.44028908,0.00037229533
Ndufa4,Frrs1l,0.35223448,1.396559e-10
Ndufa4,G3bp2,0.3776508,3.2747457e-06
Ndufa4,Gabra1,0.36581752,3.506716e-07
Ndufa4,Gap43,0.35703254,1.3702391e-08
Ndufa4,Gnao1,0.3796142,4.3087102e-06
Ndufa4,Gnas,0.46286374,0.0009090013
Ndufa4,Gsk3b,0.37607887,2.5912084e-06
Ndufa4,Hnrnpa2b1,0.3840146,7.499092e-06
Ndufa4,Hsp90aa1,0.41100228,7.757666e-05
Ndufa4,Hsp90ab1,0.50711334,0.0034134919
Ndufa4,Hsp90b1,0.35663766,1.0874451e-08
Ndufa4,Hspa8,0.3599992,5.6002882e-08
Ndufa4,Id2,0.35780412,2.0779906e-08
Ndufa4,Itm2b,0.4944654,0.0024400698
Ndufa4,Ldhb,0.4230302,0.00015935171
Ndufa4,Lsamp,0.3843807,7.827187e-06
Ndufa4,Malat1,0.44977486,0.0005551767
Ndufa4,Map1b,0.38752416,1.1106847e-05
Ndufa4,Map7d2,0.40048426,3.6389065e-05
Ndufa4,Mdh1,0.4447829,0.00045213386
Ndufa4,Meg3,0.4802904,0.0016143456
Ndufa4,Mt1,0.38676485,1.0234775e-05
Ndufa4,Mt2,0.38799053,1.1669401e-05
Ndufa4,Nap1l5,0.42895478,0.00021770105
Ndufa4,Ndrg4,0.3871101,1.0624686e-05
Ndufa5,Atp5f1,0.36996222,8.8957404e-07
Ndufa5,Calm1,0.4194247,0.0001301377
Ndufa5,Calm2,0.41093758,7.724806e-05
Ndufa5,Ckb,0.3603833,6.5116275e-08
Ndufa5,Cox4i1,0.38069862,4.975337e-06
Ndufa5,Hsp90ab1,0.3633079,1.7570524e-07
Ndufa5,Malat1,0.38097072,5.15409e-06
Ndufa5,Meg3,0.36986807,8.729108e-07
Ndufa5,Ndufa4,0.36578986,3.4822546e-07
Ndufa6,Apoe,0.35211077,1.1120335e-10
Ndufa6,Atp1b1,0.3987569,3.165854e-05
Ndufa6,Atp5b,0.35739467,1.6750285e-08
Ndufa6,Atp5g3,0.35318068,5.733609e-10
Ndufa6,Calm1,0.40496203,5.112085e-05
Ndufa6,Calm2,0.35787532,2.1548658e-08
Ndufa6,Ckb,0.38674003,1.020716e-05
Ndufa6,Cox6c,0.36876312,6.943322e-07
Ndufa6,Gnas,0.3539561,1.3722072e-09
Ndufa6,Hsp90ab1,0.36850908,6.574867e-07
Ndufa6,Itm2b,0.37205398,1.3252414e-06
Ndufa6,Mdh1,0.38767207,1.1283004e-05
Ndufa7,Calm1,0.4007004,3.701622e-05
Ndufa7,Calm2,0.36176777,1.0742963e-07
Ndufa7,Ckb,0.36641434,4.066687e-07
Ndufa7,Itm2b,0.37191573,1.2923219e-06
Ndufb10,Actb,0.37156755,1.2121325e-06
Ndufb10,Apoe,0.3527478,3.1936673e-10
Ndufb10,Calm1,0.37558648,2.4009842e-06
Ndufb10,Calm2,0.3634421,1.8290056e-07
Ndufb10,Ckb,0.3837363,7.25667e-06
Ndufb10,Cox4i1,0.36015865,5.96612e-08
Ndufb3,Apoe,0.36748764,5.2392846e-07
Ndufb3,App,0.35277686,3.330914e-10
Ndufb3,Atp1b1,0.40619883,5.5879933e-05
Ndufb3,Atp5b,0.36913773,7.5146596e-07
Ndufb3,Calm1,0.39932013,3.314695e-05
Ndufb3,Calm2,0.36698565,4.6631112e-07
Ndufb3,Ckb,0.35059944,7.2333735e-13
Ndufb3,Gnas,0.36703902,4.7220016e-07
Ndufb3,Hsp90ab1,0.37985998,4.4535386e-06
Ndufb3,Hsp90b1,0.35740575,1.6850963e-08
Ndufb3,Mdh1,0.35572743,6.0282175e-09
Ndufb3,Nap1l5,0.35551292,5.1745714e-09
Ndufb5,Atp1b1,0.40648636,5.7032357e-05
Ndufb5,Atp5b,0.35069823,1.3315642e-12
Ndufb5,Atp5g3,0.35539854,4.758307e-09
Ndufb5,Calm1,0.39422563,2.1431024e-05
Ndufb5,Cox4i1,0.35746428,1.739004e-08
Ndufb5,Cox6c,0.35589668,6.772968e-09
Ndufb5,Gnas,0.35736954,1.6523803e-08
Ndufb5,Hsp90ab1,0.3887642,1.2649411e-05
Ndufb5,Nap1l5,0.3901671,1.4582373e-05
Ndufb6,Atp1b1,0.36755395,5.319203e-07
Ndufb6,Atp5g3,0.3740574,1.8764748e-06
Ndufb6,Calm1,0.3919482,1.7346021e-05
Ndufb6,Gnas,0.371788,1.2624557e-06
Ndufb6,Hsp90ab1,0.36906886,7.407065e-07
Ndufb8,Actb,0.38580725,9.209383e-06
Ndufb8,Apoe,0.40582567,5.4410506e-05
Ndufb8,Atp1b1,0.45657295,0.00072266115
Ndufb8,Atp5b,0.38502172,8.427458e-06
Ndufb8,Atp5f1,0.35603294,7.421021e-09
Ndufb8,Atp5g3,0.41125405,7.88653e-05
Ndufb8,Atp5j,0.35182506,6.215262e-11
Ndufb8,Atp6v1a,0.36661425,4.2684522e-07
Ndufb8,Calm1,0.46715704,0.0010554077
Ndufb8,Calm2,0.4009575,3.7772792e-05
Ndufb8,Chchd10,0.38184524,5.761358e-06
Ndufb8,Chchd2,0.36619675,3.8553065e-07
Ndufb8,Ckb,0.4462468,0.00048071978
Ndufb8,Cox4i1,0.40481097,5.0561117e-05
Ndufb8,Cox5a,0.4054197,5.2844975e-05
Ndufb8,Cox6b1,0.3589809,3.6444007e-08
Ndufb8,Cox6c,0.38235977,6.1428345e-06
Ndufb8,Cox7b,0.38292062,6.579898e-06
Ndufb8,Fkbp3,0.41068858,7.5993186e-05
Ndufb8,Gnas,0.45028144,0.00056653796
Ndufb8,Hsp90ab1,0.42692173,0.00019612949
Ndufb8,Hsp90b1,0.3685383,6.6164637e-07
Ndufb8,Itm2b,0.3712943,1.1518601e-06
Ndufb8,Ldhb,0.39758113,2.8713486e-05
Ndufb8,Map1b,0.35065866,1.0543741e-12
Ndufb8,Map7d2,0.38844678,1.2240149e-05
Ndufb8,Mdh1,0.40664506,5.7675985e-05
Ndufb8,Meg3,0.3989959,3.22839e-05
Ndufb8,Nap1l5,0.4042743,4.8609836e-05
Ndufb8,Ndrg4,0.37139243,1.1732416e-06
Ndufb8,Ndufa4,0.35275516,3.2280276e-10
Ndufb9,Atp5b,0.35469404,2.7197908e-09
Ndufb9,Calm1,0.41140503,7.964574e-05
Ndufb9,Ckb,0.37793964,3.4137395e-06
Ndufb9,Cox4i1,0.3793733,4.170218e-06
Ndufb9,Hsp90ab1,0.375242,2.2742686e-06
Ndufb9,Malat1,0.35870206,3.212454e-08
Ndufb9,Meg3,0.3579882,2.2811063e-08
Ndufb9,Nap1l5,0.35472807,2.7995324e-09
Ndufc1,Actb,0.3546179,2.5475608e-09
Ndufc1,Aldoc,0.3502246,1.4260708e-14
Ndufc1,Atp1b1,0.40993002,7.226441e-05
Ndufc1,Atp5b,0.36622497,3.8822486e-07
Ndufc1,Atp5g3,0.40469342,5.01288e-05
Ndufc1,Atp6v1a,0.38815013,1.1866722e-05
Ndufc1,Calm1,0.4119781,8.266082e-05
Ndufc1,Calm2,0.3753526,2.3143898e-06
Ndufc1,Ckb,0.39057118,1.5178095e-05
Ndufc1,Cox4i1,0.41954318,0.00013102824
Ndufc1,Cox6c,0.37109855,1.110088e-06
Ndufc1,Cox7b,0.4014104,3.9133687e-05
Ndufc1,Gnas,0.38194022,5.830399e-06
Ndufc1,Hsp90ab1,0.4146897,9.810408e-05
Ndufc1,Itm2b,0.36040094,6.555997e-08
Ndufc1,Mdh1,0.37258908,1.4586174e-06
Ndufc1,Meg3,0.36543983,3.1835935e-07
Ndufc1,Nap1l5,0.35028553,3.7238353e-14
Ndufc2,Actb,0.40805626,6.364189e-05
Ndufc2,Aldoc,0.36991692,8.8152683e-07
Ndufc2,Apoe,0.3828792,6.546841e-06
Ndufc2,Arhgap5,0.3921271,1.7643837e-05
Ndufc2,Atp1b1,0.46060026,0.0008382456
Ndufc2,Atp5a1,0.36280113,1.504324e-07
Ndufc2,Atp5b,0.4021076,4.1300085e-05
Ndufc2,Atp5g3,0.4206316,0.00013942563
Ndufc2,Atp5j,0.36160904,1.0174966e-07
Ndufc2,Atp6v1a,0.35370857,1.0596761e-09
Ndufc2,Calm1,0.44728965,0.0005018955
Ndufc2,Calm2,0.43523753,0.00029571282
Ndufc2,Ckb,0.4387486,0.00034753032
Ndufc2,Cox4i1,0.39859036,3.122822e-05
Ndufc2,Cox6c,0.35078877,2.168533e-12
Ndufc2,Cox7a2,0.38007003,4.5801794e-06
Ndufc2,Cpe,0.35607198,7.61499e-09
Ndufc2,Fkbp3,0.37002516,9.008469e-07
Ndufc2,Gnas,0.4411597,0.00038686398
Ndufc2,Hsp90ab1,0.4259734,0.00018663483
Ndufc2,Itm2b,0.4283528,0.00021113727
Ndufc2,Ldhb,0.35186836,6.82646e-11
Ndufc2,Malat1,0.3903899,1.49086245e-05
Ndufc2,Map7d2,0.3501225,1.2622256e-15
Ndufc2,Mdh1,0.42400503,0.00016803191
Ndufc2,Meg3,0.37331855,1.6563549e-06
Ndufc2,Mt1,0.37346926,1.6995926e-06
Ndufc2,Mt2,0.37596667,2.5469005e-06
Ndufc2,Nap1l5,0.39047638,1.50367305e-05
Ndufc2,Ndufa4,0.36664367,4.298762e-07
Ndufs4,Calm2,0.35844958,2.855538e-08
Ndufs4,Ckb,0.3606168,7.117423e-08
Ndufs6,Cox4i1,0.36572617,3.4264107e-07
Ndufs8,Calm1,0.35039744,1.3978142e-13
Ndufv2,Atp5a1,0.3571576,1.4703302e-08
Neat1,Apod,0.35296836,4.3493004e-10
Neat1,Car2,0.39915088,3.2694294e-05
Neat1,Fth1,0.4041634,4.8213675e-05
Neat1,Mal,0.36379546,2.0290464e-07
Neat1,Mbp,0.39715007,2.7687014e-05
Necap1,Atp1b1,0.3847253,8.14575e-06
Necap1,Calm1,0.38473347,8.1534145e-06
Necap1,Cartpt,0.3758318,2.4944022e-06
Necap1,Gnas,0.37568218,2.4371054e-06
Necap1,Hsp90ab1,0.37594312,2.5376762e-06
Necap1,Meg3,0.38136154,5.419219e-06
Necap1,Nap1l5,0.37566128,2.4291849e-06
Nedd4,Malat1,0.40565,5.3728807e-05
Nedd8,Atp1b1,0.35448766,2.2721014e-09
Nedd8,Calm1,0.36105624,8.370995e-08
Nedd8,Calm2,0.37154236,1.2064811e-06
Nedd8,Ckb,0.36086258,7.799739e-08
Nefh,Atp1b1,0.48040164,0.001619865
Nefh,Calb1,0.35673398,1.1519534e-08
Nefh,Calm1,0.41344488,9.076806e-05
Nefh,Car8,0.4123407,8.461231e-05
Nefh,Ckb,0.38422856,7.689557e-06
Nefh,Cox5a,0.36895302,7.2287094e-07
Nefh,Fkbp3,0.3936358,2.0310425e-05
Nefh,Gabra1,0.37653643,2.777902e-06
Nefh,Gad2,0.3798414,4.4424546e-06
Nefh,Gnas,0.371388,1.1722677e-06
Nefh,Hsp90ab1,0.35738897,1.6698769e-08
Nefh,Map7d2,0.35830706,2.6677064e-08
Nefh,Ndrg4,0.35613692,7.946021e-09
Nefl,6330403K07Rik,0.40106627,3.8096365e-05
Nefl,Ahi1,0.35827532,2.6271685e-08
Nefl,Apoe,0.37542763,2.3419138e-06
Nefl,Atp1b1,0.49283758,0.0023319358
Nefl,Atp5g3,0.4059992,5.509023e-05
Nefl,Basp1,0.44593796,0.00047457922
Nefl,Cacybp,0.35867614,3.174338e-08
Nefl,Cartpt,0.53535837,0.0066129537
Nefl,Chd3os,0.37493038,2.1640278e-06
Nefl,Cox6c,0.38632685,9.755687e-06
Nefl,Cst3,0.48176712,0.0016887871
Nefl,Dpysl3,0.36166474,1.03716545e-07
Nefl,Dynll2,0.37500238,2.189136e-06
Nefl,Eml2,0.35974175,5.0453945e-08
Nefl,Fkbp3,0.48242667,0.0017228543
Nefl,Gabarapl1,0.39363813,2.0314754e-05
Nefl,Gad2,0.43426204,0.00028240643
Nefl,Gnas,0.50054854,0.002877749
Nefl,Hsp90ab1,0.44146624,0.00039209393
Nefl,Impact,0.44164947,0.00039524518
Nefl,Ldhb,0.35967082,4.90005e-08
Nefl,Map7d2,0.4010078,3.792218e-05
Nefl,Mdh1,0.3577335,2.003778e-08
Nefl,Nap1l5,0.37504694,2.204782e-06
Nefl,Nefh,0.3741639,1.9099186e-06
Nefm,App,0.37563634,2.419753e-06
Nefm,Atp1b1,0.5153001,0.004182531
Nefm,Atp5g3,0.39542788,2.3858154e-05
Nefm,Calm1,0.38382208,7.33075e-06
Nefm,Cartpt,0.42213586,0.00015168815
Nefm,Chchd10,0.36626396,3.9196925e-07
Nefm,Cox5a,0.35802752,2.326339e-08
Nefm,Cox6c,0.36366704,1.954544e-07
Nefm,Cst3,0.38904417,1.3018816e-05
Nefm,Fkbp3,0.46671596,0.0010396035
Nefm,Gabarapl1,0.35260236,2.5693414e-10
Nefm,Gabra1,0.36587167,3.5549834e-07
Nefm,Gad2,0.37588242,2.5140064e-06
Nefm,Gnas,0.5029028,0.0030620238
Nefm,Hsp90ab1,0.45359525,0.0006452174
Nefm,Impact,0.40229937,4.191146e-05
Nefm,Ldhb,0.37490046,2.1536573e-06
Nefm,Map1b,0.37583384,2.495185e-06
Nefm,Map7d2,0.40369052,4.655188e-05
Nefm,Mdh1,0.3856517,9.050412e-06
Nefm,Meg3,0.3578897,2.1706635e-08
Nefm,Nap1l5,0.38874558,1.2625116e-05
Nefm,Ndrg4,0.35068312,1.2199924e-12
Nefm,Ndufb8,0.35334283,6.995319e-10
Nefm,Nefh,0.39793113,2.9567691e-05
Nefm,Nefl,0.62974966,0.03431033
Negr1,Chgb,0.3755875,2.401364e-06
Negr1,Chn2,0.35217786,1.2602883e-10
Negr1,Cplx2,0.39744812,2.8393764e-05
Negr1,Malat1,0.39241886,1.813773e-05
Neurod1,1700020I14Rik,0.4530847,0.0006325919
Neurod1,1700025G04Rik,0.38241625,6.1858295e-06
Neurod1,Ablim1,0.37141228,1.1776019e-06
Neurod1,Adcy1,0.4299819,0.00022925214
Neurod1,Akap9,0.36226198,1.2664559e-07
Neurod1,Ank2,0.38809264,1.1795357e-05
Neurod1,Ank3,0.40259212,4.2857784e-05
Neurod1,Arhgef7,0.35554263,5.287034e-09
Neurod1,Atp1a1,0.40587756,5.4613072e-05
Neurod1,Atp2b1,0.35372543,1.0790874e-09
Neurod1,Atrx,0.43832564,0.00034095265
Neurod1,Baz2b,0.3847736,8.191175e-06
Neurod1,Bend6,0.35288572,3.8848022e-10
Neurod1,Btbd3,0.44329655,0.00042443298
Neurod1,Btg1,0.37253633,1.4450401e-06
Neurod1,Cacna1a,0.37099078,1.0875809e-06
Neurod1,Cacna1e,0.39936468,3.326689e-05
Neurod1,Cacnb4,0.47169814,0.0012288035
Neurod1,Cadm3,0.480264,0.0016130374
Neurod1,Cadps2,0.36183125,1.09766496e-07
Neurod1,Calb2,0.43649676,0.00031357844
Neurod1,Calm2,0.36805645,5.9549257e-07
Neurod1,Camk2b,0.44155496,0.00039361746
Neurod1,Camk4,0.5817822,0.016168406
Neurod1,Camkk2,0.38460284,8.031455e-06
Neurod1,Camta1,0.386892,1.03770835e-05
Neurod1,Cbln1,0.5107865,0.0037440765
Neurod1,Cbln3,0.54297996,0.007769543
Neurod1,Celf4,0.4138409,9.30556e-05
Neurod1,Chd7,0.49251446,0.0023109068
Neurod1,Chgb,0.5487982,0.008749768
Neurod1,Chka,0.3602981,6.3005096e-08
Neurod1,Chn2,0.5599564,0.010885864
Neurod1,Cnksr2,0.43557143,0.0003003738
Neurod1,Cplx2,0.5334651,0.006346883
Neurod1,Dab2ip,0.38847926,1.2281571e-05
Neurod1,Dclk1,0.35146353,2.570136e-11
Neurod1,Ddx3x,0.3573915,1.6721676e-08
Neurod1,Ddx5,0.5041203,0.0031607195
Neurod1,Diras2,0.39180657,1.711296e-05
Neurod1,Dlgap1,0.3509329,4.2431753e-12
Neurod1,Dnm1,0.35245585,2.0377991e-10
Neurod1,Dst,0.46464658,0.00096781226
Neurod1,Dusp5,0.38116524,5.284801e-06
Neurod1,Echdc2,0.35406175,1.5247656e-09
Neurod1,Epb4.1,0.35015124,2.9315088e-15
Neurod1,Erc1,0.4210765,0.00014297201
Neurod1,Etv1,0.43017513,0.00023147566
Neurod1,Fat2,0.3653257,3.0904903e-07
Neurod1,Fnbp1,0.3678039,5.6286973e-07
Neurod1,Fus,0.40839738,6.515087e-05
Neurod1,Gabra6,0.43315107,0.00026780457
Neurod1,Gap43,0.38784388,1.1490247e-05
Neurod1,Gls,0.41799456,0.00011974113
Neurod1,Gm20417,0.3842352,7.695531e-06
Neurod1,Gm26917,0.38118684,5.299472e-06
Neurod1,Gm2694,0.47207308,0.0012440172
Neurod1,Gpm6a,0.3805613,4.8869047e-06
Neurod1,Gramd1b,0.36552063,3.2507552e-07
Neurod1,H3f3b,0.48635212,0.0019363961
Neurod1,Herc1,0.44792458,0.00051512633
Neurod1,Hnrnpa2b1,0.37880456,3.856491e-06
Neurod1,Inadl,0.36321732,1.7097062e-07
Neurod1,Jmjd1c,0.3851571,8.558536e-06
Neurod1,Kcnc1,0.45358178,0.00064488186
Neurod1,Kcnd2,0.37303188,1.5763949e-06
Neurod1,Kif1b,0.3855736,8.971354e-06
Neurod1,Kmt2e,0.39650127,2.6194264e-05
Neurod1,Lin7a,0.49019346,0.002164002
Neurod1,Luc7l2,0.4022775,4.184138e-05
Neurod1,Luc7l3,0.3992304,3.2906377e-05
Neurod1,Macf1,0.3809841,5.163003e-06
Neurod1,Malat1,0.5992693,0.021628266
Neurod1,Mapre2,0.3826029,6.3295356e-06
Neurod1,Meg3,0.394166,2.1315664e-05
Neurod1,Micu3,0.3618728,1.1131634e-07
Neurod1,Mpp3,0.36594838,3.6242113e-07
Neurod1,Mycbp2,0.37884328,3.877264e-06
Neurod1,Ncam1,0.39951476,3.367331e-05
Neurod1,Ndrg3,0.38330698,6.8942663e-06
Neurod1,Negr1,0.36776972,5.5855935e-07
Neurod2,Cbln3,0.3570935,1.4183833e-08
Neurod2,Chn2,0.37721816,3.0745525e-06
Neurod2,Malat1,0.38664272,1.0099454e-05
Neurod2,Neurod1,0.3637306,1.991162e-07
Nexn,Atp2a2,0.37317774,1.6167069e-06
Nexn,Calb1,0.3623412,1.2995001e-07
Nexn,Car8,0.3942814,2.1539312e-05
Nexn,Id2,0.35073557,1.6400929e-12
Nexn,Kitl,0.35311317,5.262156e-10
Nfia,Malat1,0.36202118,1.1698645e-07
Nfib,Malat1,0.38603178,9.442559e-06
Nfic,Malat1,0.37305588,1.5829728e-06
Nfix,Chgb,0.35285872,3.7414347e-10
Nfix,Malat1,0.4122104,8.390713e-05
Nfix,Neurod1,0.36188594,1.1181008e-07
Ngfrap1,Ahi1,0.36640048,4.052971e-07
Ngfrap1,App,0.36153916,9.932157e-08
Ngfrap1,Arl6ip1,0.36120397,8.827447e-08
Ngfrap1,Atp1b1,0.44010144,0.00036921026
Ngfrap1,Atp5b,0.36334288,1.775603e-07
Ngfrap1,Atp5c1,0.3521482,1.1930383e-10
Ngfrap1,Atp5g3,0.40208343,4.1223524e-05
Ngfrap1,Atp6v1a,0.38128626,5.3673734e-06
Ngfrap1,Calm1,0.40497166,5.1156658e-05
